field_id,date_of_image,latitude,longitude,NDVI,GNDVI,NDWI,SAVI,soil_moisture,temperature,rainfall,crop_type,N,P,K,pH,humidity,yield
Field_30,2023-02-15,11.31677098,76.87501764,0.72753185,0.66098325,-0.66098325,1.09110453,9.88148560,16.90160143,9.18104958,Coffee,60.25208248,44.33440089,50.23214530,6.95271155,66.05991092,43.81730963
Field_30,2023-02-03,11.31677098,76.87501764,0.68933257,0.64548454,-0.64548454,1.03380702,11.06304206,17.55583122,8.87623760,Coffee,76.58177878,46.09003557,62.04074229,6.51185874,86.86734742,42.58625188
Field_30,2023-03-17,11.31677098,76.87501764,0.58793543,0.57255549,-0.57255549,0.88173489,15.82267442,34.80812279,15.66488949,Coffee,69.67686519,37.95547361,57.54840855,6.32861027,63.24671542,53.71793507
Field_30,2023-01-04,11.31677098,76.87501764,0.60817261,0.56732490,-0.56732490,0.91209923,15.88309138,17.59128914,8.33434965,Coffee,62.56218297,49.08046376,30.15250296,6.04318546,93.26353308,40.67706911
Field_30,2023-04-16,11.31677098,76.87501764,0.57732971,0.56377906,-0.56377906,0.86583835,16.37915235,24.77838451,8.06716878,Coffee,42.14028687,56.32832396,43.36704293,6.20558861,84.56339422,39.53990560
Field_30,2023-01-05,11.31677098,76.87501764,0.53763861,0.52003933,-0.52003933,0.80631853,19.01805396,17.15452929,14.90662266,Coffee,45.56034541,39.22627170,36.77249329,6.01878691,76.77006482,52.17389654
Field_30,2023-05-16,11.31677098,76.87501764,0.82800319,0.71103877,-0.71103877,1.24184286,6.29933104,24.42025656,2.56738234,Coffee,74.40932133,56.42523429,43.81127018,6.28714024,77.54172392,43.81730963
Field_30,2023-05-31,11.31677098,76.87501764,0.64145861,0.53917280,-0.53917280,0.96208197,16.98071492,24.55295288,10.19991183,Coffee,67.98448724,31.34227755,52.36102799,6.84850576,72.44640661,53.27976197
Field_30,2023-06-15,11.31677098,76.87501764,0.64145861,0.53917280,-0.53917280,0.96208197,16.98071492,44.46871901,15.93583347,Coffee,84.38000000,33.99090806,69.43000000,6.74364684,80.16134472,56.46173327
Field_30,2023-08-14,11.31677098,76.87501764,0.65006011,0.58308432,-0.58308432,0.97492992,14.65055467,40.38810075,15.38265618,Coffee,53.64995842,47.19105354,53.23880574,6.95365765,86.19726280,55.79404093
Field_30,2023-09-28,11.31677098,76.87501764,0.78383941,0.68568267,-0.68568267,1.17558825,8.04516326,32.73650799,5.32292023,Coffee,28.88766282,51.33691498,56.28583086,6.96106500,81.37724471,54.62557934
Field_30,2023-10-13,11.31677098,76.87501764,0.78383941,0.68568267,-0.68568267,1.17558825,8.04516326,33.29966356,16.82769073,Coffee,46.98394659,44.42270960,67.02224060,6.55012032,76.75983883,58.74649298
Field_30,2023-12-27,11.31677098,76.87501764,0.77964696,0.66771496,-0.66771496,1.16927170,9.00549023,17.48443310,9.63074132,Coffee,53.87096782,49.87325584,45.04372560,6.57525955,85.87778828,44.61019428
Field_31,2023-01-16,28.64888239,77.12632740,0.12487987,0.16823583,-0.16823583,0.18728247,41.19813147,6.96481280,4.95413537,Barley,61.40210488,62.86679450,43.45041915,6.42440526,68.27989261,28.27259741
Field_31,2023-01-31,28.64888239,77.12632740,0.18482990,0.22711265,-0.22711265,0.27719199,37.57936139,6.17961248,12.80774761,Barley,72.61384182,57.29450945,46.89941159,5.70123295,76.69299447,41.98115570
Field_31,2023-02-15,28.64888239,77.12632740,0.14596126,0.18598327,-0.18598327,0.21890300,40.07656822,8.65410776,5.10089669,Barley,85.67499865,46.73715805,38.59048975,5.69353638,66.14483694,28.80466474
Field_31,2023-02-03,28.64888239,77.12632740,0.17795765,0.24536301,-0.24536301,0.26688353,36.71760375,8.84594070,5.24671724,Barley,82.30746761,63.59715848,62.54219870,5.54939165,69.87450697,29.10721283
Field_31,2023-03-17,28.64888239,77.12632740,0.13195881,0.15360903,-0.15360903,0.19790948,41.87274357,23.81418753,11.77853681,Barley,83.59983573,57.74549402,36.00276875,6.28428909,68.72884769,40.52057872
Field_31,2023-01-04,28.64888239,77.12632740,0.22576218,0.29659758,-0.29659758,0.33858443,33.61312108,13.37998123,12.85760883,Barley,80.98071476,59.35613345,23.54231006,6.30067619,84.38686780,42.50279034
Field_31,2023-04-16,28.64888239,77.12632740,0.17834755,0.22012618,-0.22012618,0.26748185,38.00232466,22.56378154,5.30974934,Barley,97.28610562,47.88627859,32.14143510,6.26948688,66.34673289,29.52452054
Field_31,2023-01-05,28.64888239,77.12632740,0.18155093,0.20519286,-0.20519286,0.27228634,38.73216969,9.24050904,5.77073041,Barley,86.55095550,33.10343433,39.10149870,7.04898537,60.13242937,40.31192486
Field_31,2023-05-16,28.64888239,77.12632740,0.18136976,0.22218698,-0.22218698,0.27201821,37.86622569,24.74968158,12.18213044,Barley,90.91076674,39.56063132,38.08317882,6.53201379,64.30310575,41.57428069
Field_31,2023-05-31,28.64888239,77.12632740,0.19997297,0.24259688,-0.24259688,0.29991914,36.63401479,25.38308470,5.44992522,Barley,79.60597416,45.66049615,45.18702931,6.34540025,81.00018251,30.00442440
Field_31,2023-06-15,28.64888239,77.12632740,0.16432939,0.20465827,-0.20465827,0.24646165,38.93534946,29.03603727,5.22037546,Barley,81.43897387,38.25541138,46.82392912,6.15892742,76.23110784,29.22197245
Field_31,2023-06-30,28.64888239,77.12632740,0.09920007,0.09362726,-0.09362726,0.14878105,45.27023570,28.00498120,10.06443984,Barley,87.20489421,59.27029580,37.69432009,6.70608360,79.28061116,40.32235755
Field_31,2023-08-14,28.64888239,77.12632740,0.20821774,0.25606188,-0.25606188,0.31228248,35.86223023,25.76162675,12.76259028,Barley,82.57278648,31.92550729,44.42454397,6.03686856,72.82138603,42.40889611
Field_31,2023-08-29,28.64888239,77.12632740,0.18784853,0.22311436,-0.22311436,0.28173262,37.75270280,30.37391546,5.38783389,Barley,57.00951376,43.83529115,41.69730070,6.11413370,67.74724099,29.83750132
Field_31,2023-09-13,28.64888239,77.12632740,0.21167523,0.24050131,-0.24050131,0.31746098,36.62151018,19.65961986,13.03165270,Barley,96.23222498,59.02977664,51.75703774,5.72036023,86.15000000,42.93053075
Field_31,2023-09-28,28.64888239,77.12632740,0.20873462,0.23380938,-0.23380938,0.31305639,36.99326163,17.70546092,5.54870688,Barley,95.12983852,41.86310920,32.32461824,6.36335871,76.19862978,30.48432827
Field_31,2023-10-13,28.64888239,77.12632740,0.21087921,0.25498720,-0.25498720,0.31626783,35.88992706,15.18810613,5.51860199,Barley,98.95000000,71.18288457,29.91238236,6.16204614,60.28935386,30.23394365
Field_31,2023-10-28,28.64888239,77.12632740,0.13094447,0.15956122,-0.15956122,0.19638613,41.57915814,12.96637169,5.02845681,Barley,98.95000000,72.49225313,23.32687828,6.15769322,71.66238933,28.63774165
Field_31,2023-12-11,28.64888239,77.12632740,0.11582633,0.10522575,-0.10522575,0.17371564,44.50816439,10.69708929,5.02093059,Barley,77.86978008,46.00231465,44.96199003,6.02805232,82.14473847,29.28456860
Field_31,2023-11-27,28.64888239,77.12632740,0.12038090,0.13697734,-0.13697734,0.18054359,42.84027421,10.73408719,11.62989393,Barley,76.65787284,52.93734603,41.69539915,5.92441300,69.53224100,40.44754987
Field_31,2023-12-12,28.64888239,77.12632740,0.21714808,0.28029491,-0.28029491,0.32565211,34.53358144,5.97413391,5.51483888,Barley,91.06121340,59.84389606,38.30192346,5.68873449,69.30412826,30.07745325
Field_31,2023-12-27,28.64888239,77.12632740,0.17993664,0.22605316,-0.22605316,0.26984943,37.68343783,11.62018614,12.11533522,Barley,96.23173549,53.59599001,41.14951391,6.39107490,66.03770111,41.42822299
Field_32,2023-01-01,26.78589803,75.94138105,0.38368227,0.47368217,-0.47368217,0.57543656,22.95759002,10.22562515,6.54875357,Barley,82.53904194,58.59257026,19.30313382,5.78071432,75.17069447,33.47851110
Field_32,2023-01-16,26.78589803,75.94138105,0.35881457,0.46151975,-0.46151975,0.53814273,23.83262700,14.22015347,6.35495337,Barley,81.42369551,49.13645402,44.99364485,6.38452190,61.66889223,32.70649183
Field_32,2023-01-31,26.78589803,75.94138105,0.33984616,0.43908584,-0.43908584,0.50968724,25.17192238,12.71051685,13.59611932,Barley,89.87712330,47.12581636,47.55933160,6.32112319,52.09945411,45.07966546
Field_32,2023-02-15,26.78589803,75.94138105,0.31357119,0.41957970,-0.41957970,0.47028840,26.43633403,5.73627545,6.04920061,Barley,61.15791710,32.71189933,43.58826705,6.37280747,64.13762489,31.62149178
Field_32,2023-02-03,26.78589803,75.94138105,0.32903284,0.43435902,-0.43435902,0.49347745,25.52372969,6.84305486,6.15268616,Barley,88.91773078,69.55057695,43.04942519,5.71304022,67.87831781,31.98663603
Field_32,2023-03-17,26.78589803,75.94138105,0.26325198,0.32598780,-0.32598780,0.39482744,31.72944935,17.84607776,4.51196985,Barley,69.72060179,45.39733663,42.88826430,6.12758000,60.40136314,41.57428069
Field_32,2023-01-04,26.78589803,75.94138105,0.31071600,0.40202655,-0.40202655,0.46600576,27.36183472,12.84701121,6.06519383,Barley,90.32351083,43.97597001,40.10853222,5.75247448,82.84923473,31.78841487
Field_32,2023-04-16,26.78589803,75.94138105,0.26052903,0.38176686,-0.38176686,0.39074272,28.90893610,11.55072403,5.66442253,Barley,98.95000000,61.36687496,18.96000000,5.61076957,79.63264604,30.16091480
Field_32,2023-01-05,26.78589803,75.94138105,0.25473644,0.36089219,-0.36089219,0.38205895,30.03404672,13.14894633,5.66160020,Barley,62.32351669,45.60432075,51.74974228,6.11261780,67.20667482,30.26524172
Field_32,2023-05-16,26.78589803,75.94138105,0.22878451,0.32960044,-0.32960044,0.34313716,31.89698402,21.40036158,5.50260877,Barley,79.09990839,39.62041312,51.99702174,6.74782106,75.43963430,29.75403978
Field_32,2023-05-31,26.78589803,75.94138105,0.30146940,0.37447765,-0.37447765,0.45215457,28.86303634,13.91232046,6.04731906,Barley,95.32205737,56.37798110,37.54350909,5.33408813,52.84361018,31.86144372
Field_32,2023-06-15,26.78589803,75.94138105,0.28626055,0.36606176,-0.36606176,0.42934312,29.44811417,28.53153334,5.93066262,Barley,90.27260051,47.05020078,41.35984506,7.14904020,73.30069089,31.40240524
Field_32,2023-08-14,26.78589803,75.94138105,0.44621371,0.45668961,-0.45668961,0.66924892,23.18667847,28.92829630,14.62721168,Barley,91.51971040,49.08829795,33.54351254,6.39078562,67.25813921,49.48226181
Field_32,2023-08-29,26.78589803,75.94138105,0.43766537,0.46758552,-0.46758552,0.65641487,22.71758881,31.63423818,7.04548420,Barley,98.65833375,48.23020049,55.52864336,6.43488125,84.89134785,35.65894389
Field_32,2023-09-13,26.78589803,75.94138105,0.47121542,0.51546963,-0.51546963,0.70670871,19.92977475,24.53389940,14.23961127,Barley,64.10988127,49.17292855,40.52134032,6.37887764,66.39042020,49.31533872
Field_32,2023-09-28,26.78589803,75.94138105,0.44565549,0.47482525,-0.47482525,0.66839020,22.26629491,10.34438565,7.10004930,Barley,73.24382562,62.24232796,32.04073546,6.90155588,70.59787603,35.85716505
Field_32,2023-10-13,26.78589803,75.94138105,0.39586274,0.46018779,-0.46018779,0.59371236,23.52227422,29.49295286,6.68892945,Barley,81.46450357,41.47687082,53.53624197,5.95513243,70.10933417,34.15663613
Field_32,2023-10-28,26.78589803,75.94138105,0.34575042,0.42322114,-0.42322114,0.51855516,25.92174399,21.88226595,13.24426846,Barley,83.43152221,39.46744074,32.52208338,6.75702685,76.45626536,45.36134816
Field_32,2023-12-11,26.78589803,75.94138105,0.33992730,0.40117107,-0.40117107,0.50982697,27.10718768,8.36862347,6.32767081,Barley,75.63643257,48.81551158,58.45843511,5.81171859,86.15000000,32.92557838
Field_32,2023-11-27,26.78589803,75.94138105,0.01154013,-0.02868945,0.02868945,0.01730790,52.41152142,20.69522896,11.18302452,Barley,83.81729001,42.70104567,18.96000000,5.97275424,86.03364101,43.12875191
Field_32,2023-12-12,26.78589803,75.94138105,0.34606817,0.44176153,-0.44176153,0.51902228,24.97174540,7.14695631,6.28721737,Barley,67.11288312,37.30665292,33.04570227,5.90258794,62.59922983,32.52913606
Field_32,2023-12-27,26.78589803,75.94138105,0.34170766,0.44764404,-0.44764404,0.51248439,24.71589208,13.75085579,6.23453382,Barley,79.25959908,59.48920325,18.96000000,6.27239922,78.06102882,32.26831874
Field_33,2023-01-01,23.60146274,77.52801189,0.65224388,0.61343287,-0.61343287,0.97820600,13.07852224,9.23300477,8.62034607,Barley,49.48184637,58.48937303,43.50578774,6.40893161,73.05824306,41.65774223
Field_33,2023-01-16,23.60146274,77.52801189,0.67000546,0.65233394,-0.65233394,1.00485820,10.91066734,7.53088819,16.16067934,Barley,84.45823585,55.56820152,27.51713316,5.09017801,80.61428138,55.90880055
Field_33,2023-01-31,23.60146274,77.52801189,0.55098668,0.49236697,-0.49236697,0.82636934,20.29480345,9.22832004,7.99943279,Barley,98.45806479,49.31581936,43.56417747,5.97750619,66.70703237,39.64423252
Field_33,2023-02-15,23.60146274,77.52801189,0.66788141,0.68025008,-0.68025008,1.00168377,9.50683971,10.33798275,8.60247129,Barley,80.73325286,64.18175832,49.23678050,6.19393312,63.75822449,41.21956913
Field_33,2023-02-03,23.60146274,77.52801189,0.59065679,0.63919605,-0.63919605,0.88586679,12.39192331,11.71261392,8.00884056,Barley,81.29264891,63.67736037,49.82995964,6.50287002,73.77292555,38.88264595
Field_33,2023-03-17,23.60146274,77.52801189,0.54368951,0.60097150,-0.60097150,0.81540445,14.82350682,19.24313918,15.02610143,Barley,71.99339006,52.35012371,40.13426911,6.20004048,65.05652500,51.21408881
Field_33,2023-01-04,23.60146274,77.52801189,0.25304610,0.37703681,-0.37703681,0.37950935,29.22689506,12.12259309,5.60797587,Barley,63.20689657,61.69287583,43.84798351,6.17591728,67.83639015,29.95226094
Field_33,2023-04-16,23.60146274,77.52801189,0.19393417,0.31640177,-0.31640177,0.29086010,32.92688827,19.14031430,5.22225701,Barley,83.72893293,47.34794542,41.31929046,6.73747628,80.24906696,28.61687627
Field_33,2023-01-05,23.60146274,77.52801189,0.26088283,0.35133889,-0.35133889,0.39126243,30.45910794,13.97669863,5.73874397,Barley,63.83911890,65.96048628,37.86662092,5.91115507,72.92884571,30.65125136
Field_33,2023-05-16,23.60146274,77.52801189,0.23869845,0.32502251,-0.32502251,0.35798915,32.02950359,29.48489697,5.60233120,Barley,88.99449069,56.76886729,34.37398953,6.27165370,67.79275156,30.21307826
Field_33,2023-05-31,23.60146274,77.52801189,0.27648079,0.38059173,-0.38059173,0.41465544,28.80602992,11.95846984,5.80930230,Barley,65.74651552,33.89193518,30.70009524,5.92208465,77.52319270,30.79730906
Field_33,2023-06-15,23.60146274,77.52801189,0.23427320,0.35508602,-0.35508602,0.35135545,30.53952398,25.36075577,5.49226021,Barley,77.32695948,45.50963408,44.05042163,5.95151598,86.15000000,29.56625131
Field_33,2023-08-29,23.60146274,77.52801189,0.79917069,0.71146937,-0.71146937,1.19861861,6.57180539,27.88863419,16.94528794,Barley,65.60332693,58.61116951,53.44873899,6.89513132,73.81704800,58.43351220
Field_33,2023-09-13,23.60146274,77.52801189,0.79917069,0.71146937,-0.71146937,1.19861861,6.57180539,26.13321899,16.29709210,Barley,86.51318536,65.39227953,43.58883882,6.78342033,59.90764083,58.06836795
Field_33,2023-10-13,23.60146274,77.52801189,0.65059295,0.61299366,-0.61299366,0.97576597,13.11781134,14.97487550,8.60623440,Barley,81.19038029,60.67004182,26.38996129,5.87948923,72.61288741,41.60557876
Field_33,2023-10-28,23.60146274,77.52801189,0.54005814,0.56209921,-0.56209921,0.80997625,16.84558237,22.85783312,7.73789658,Barley,64.85852213,63.47231100,36.72678899,6.62654717,74.22979332,38.13149207
Field_33,2023-12-11,23.60146274,77.52801189,0.45536843,0.52029351,-0.52029351,0.68294903,19.84528943,10.89284389,14.59334369,Barley,62.20224317,51.18765959,29.71601780,6.73052529,69.19003146,48.82500216
Field_33,2023-11-27,23.60146274,77.52801189,0.36716053,0.39708105,-0.39708105,0.55065734,27.03791270,28.06585639,9.23937779,Barley,93.20607713,49.28418745,55.61737732,6.60803083,84.86849298,44.47456928
Field_33,2023-12-12,23.60146274,77.52801189,0.52892959,0.49019689,-0.49019689,0.79325012,20.63088388,7.08308696,7.80751413,Barley,90.51824230,58.17292296,29.93328835,5.84263237,86.15000000,38.83048249
Field_33,2023-12-27,23.60146274,77.52801189,0.52892959,0.49019689,-0.49019689,0.79325012,20.63088388,6.82200467,7.80751413,Barley,81.42278705,54.00892617,40.61828086,5.68640287,62.83180567,38.83048249
Field_34,2023-01-01,22.12689959,73.08389026,0.60054513,0.60486438,-0.60486438,0.90065892,14.04406013,8.70757922,8.17818055,Groundnut,80.00651444,38.62844127,42.12028126,6.10379750,80.02900871,39.80072292
Field_34,2023-01-16,22.12689959,73.08389026,0.56480990,0.57722997,-0.57722997,0.84707050,15.82015313,6.96799436,7.92417057,Groundnut,68.82531155,62.56474068,33.43340409,5.46609613,68.57592640,38.85134787
Field_34,2023-01-31,22.12689959,73.08389026,0.52938451,0.55040037,-0.55040037,0.79393694,17.55198511,9.56818749,14.92167510,Groundnut,75.36763521,51.05841201,38.57145216,6.07786749,78.50401013,51.39144458
Field_34,2023-02-15,22.12689959,73.08389026,0.50900086,0.54866164,-0.54866164,0.76336750,17.84894773,9.61013298,7.49235360,Groundnut,72.59155932,53.80064993,35.51576054,6.16297127,68.68317270,37.14038626
Field_34,2023-02-03,22.12689959,73.08389026,0.47469086,0.54611232,-0.54611232,0.71191721,18.32953093,14.76505238,7.19130474,Groundnut,68.67126310,57.32854179,33.22283037,5.89902954,69.57210765,35.85716505
Field_34,2023-03-17,22.12689959,73.08389026,0.47248609,0.52338050,-0.52338050,0.70861442,19.51283366,26.50706539,3.77345936,Groundnut,94.13476351,36.73568612,42.74153593,7.12245325,76.38391365,46.56110783
Field_34,2023-01-04,22.12689959,73.08389026,0.43483747,0.49213128,-0.49213128,0.65214935,21.49305636,14.71474115,6.96269576,Groundnut,88.89756646,40.96838613,64.19528257,6.07234816,68.75947686,35.16860733
Field_34,2023-04-16,22.12689959,73.08389026,0.41122666,0.48539098,-0.48539098,0.61674347,22.07837936,23.98707325,6.76701400,Groundnut,74.48690085,46.52674417,51.59120497,6.39216627,84.10821630,34.35485729
Field_34,2023-01-05,22.12689959,73.08389026,0.37301796,0.44088289,-0.44088289,0.55944589,24.74137794,13.73386023,13.47381822,Groundnut,72.68414926,57.24545289,29.74912390,5.80609991,74.72420118,46.26899243
Field_34,2023-05-16,22.12689959,73.08389026,0.35895279,0.43325638,-0.43325638,0.53835314,25.27446685,10.34912556,13.19064414,Groundnut,95.70690315,46.64775018,56.04296997,5.87507165,56.74698425,45.68476164
Field_34,2023-05-31,22.12689959,73.08389026,0.35669316,0.43694967,-0.43694967,0.53495987,25.10894807,19.36434516,6.39352525,Groundnut,79.93634446,45.98499311,41.99282800,5.94749277,78.07111280,33.00903992
Field_34,2023-06-15,22.12689959,73.08389026,0.25456852,0.30234360,-0.30234360,0.38179394,33.02550864,25.56044728,12.66757173,Groundnut,70.08727276,59.22354607,34.53978012,5.86180617,65.29791015,43.42086731
Field_34,2023-09-28,22.12689959,73.08389026,0.68377152,0.61014687,-0.61014687,1.02551923,12.92433241,22.46110587,15.86621592,Groundnut,66.02890052,38.18287361,42.76274076,6.59208757,71.35221913,56.94163714
Field_34,2023-10-13,22.12689959,73.08389026,0.63739428,0.56715529,-0.56715529,0.95596298,15.59331512,26.10405540,8.59588585,Groundnut,98.95000000,47.53631149,42.82974892,6.47344370,77.06590637,41.81423262
Field_34,2023-10-28,22.12689959,73.08389026,0.66230624,0.64029324,-0.64029324,0.99330848,11.60414895,16.10838248,8.64668784,Groundnut,85.86120573,70.77130982,29.36893253,6.31970961,81.03551024,41.62644415
Field_34,2023-12-11,22.12689959,73.08389026,0.62234049,0.63289972,-0.63289972,0.93337466,12.38985978,13.66911424,8.30706709,Groundnut,92.44347021,69.96081462,30.34159458,5.50611704,73.26716795,40.19716524
Field_34,2023-11-27,22.12689959,73.08389026,0.58149732,0.53595866,-0.53595866,0.87212857,17.75722013,10.07816775,15.43345817,Groundnut,94.05182263,64.70711088,25.46265608,5.92402270,67.75523932,53.91615623
Field_34,2023-12-12,22.12689959,73.08389026,0.65712276,0.61679330,-0.61679330,0.98553148,12.85709710,14.71691491,8.65609562,Groundnut,61.77935193,62.12632113,34.22071489,5.88540515,83.20251917,41.79336723
